[2024-11-02T16:30:46.791+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:30:45.078087+00:00 [queued]>
[2024-11-02T16:30:46.799+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:30:45.078087+00:00 [queued]>
[2024-11-02T16:30:46.800+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T16:30:46.815+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProducerOperator): generate_txn_fact_data> on 2024-11-02 16:30:45.078087+00:00
[2024-11-02T16:30:46.819+0000] {standard_task_runner.py:57} INFO - Started process 2841 to run task
[2024-11-02T16:30:46.822+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'manual__2024-11-02T16:30:45.078087+00:00', '--job-id', '1856', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmpbovkd11l']
[2024-11-02T16:30:46.825+0000] {standard_task_runner.py:85} INFO - Job 1856: Subtask generate_txn_fact_data
[2024-11-02T16:30:46.867+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:30:45.078087+00:00 [running]> on host d7ae6674561a
[2024-11-02T16:30:46.946+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='minhtranquang' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-02T16:30:45.078087+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-11-02T16:30:45.078087+00:00'
[2024-11-02T16:30:46.950+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.5', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.5', 9092) IPv4]
[2024-11-02T16:30:46.951+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T16:30:46.952+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.5', 9092)]>: Connection complete.
[2024-11-02T16:30:47.056+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T16:30:47.057+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T16:30:47.061+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1723307447060, 'account_id': 'A00070', 'customer_id': 'C00090', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00033', 'transaction_amount': 4362.47, 'exchange_rate': 0.9961}
[2024-11-02T16:30:47.119+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1705768247119, 'account_id': 'A00041', 'customer_id': 'C00049', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00021', 'transaction_amount': 9937.15, 'exchange_rate': 0.5977}
[2024-11-02T16:30:47.121+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1718987447121, 'account_id': 'A00065', 'customer_id': 'C00075', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00022', 'transaction_amount': 7119.29, 'exchange_rate': 0.8172}
[2024-11-02T16:30:47.124+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1725813047123, 'account_id': 'A00058', 'customer_id': 'C00030', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00015', 'transaction_amount': 8420.64, 'exchange_rate': 1.4554}
[2024-11-02T16:30:47.125+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1727454647125, 'account_id': 'A00043', 'customer_id': 'C00070', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00001', 'transaction_amount': 6210.98, 'exchange_rate': 1.4386}
[2024-11-02T16:30:47.126+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1728318647126, 'account_id': 'A00009', 'customer_id': 'C00027', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00012', 'transaction_amount': 8054.78, 'exchange_rate': 0.5604}
[2024-11-02T16:30:47.128+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1721752247128, 'account_id': 'A00054', 'customer_id': 'C00057', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00091', 'transaction_amount': 7819.97, 'exchange_rate': 0.9135}
[2024-11-02T16:30:47.129+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1713630647129, 'account_id': 'A00025', 'customer_id': 'C00065', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00099', 'transaction_amount': 1787.46, 'exchange_rate': 0.524}
[2024-11-02T16:30:47.131+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1725381047131, 'account_id': 'A00001', 'customer_id': 'C00017', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00073', 'transaction_amount': 9436.68, 'exchange_rate': 1.4605}
[2024-11-02T16:30:47.133+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1723134647132, 'account_id': 'A00016', 'customer_id': 'C00063', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00098', 'transaction_amount': 6404.45, 'exchange_rate': 0.8537}
[2024-11-02T16:30:47.133+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1714408247133, 'account_id': 'A00062', 'customer_id': 'C00036', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00036', 'transaction_amount': 2403.21, 'exchange_rate': 0.6182}
[2024-11-02T16:30:47.135+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1702485047135, 'account_id': 'A00067', 'customer_id': 'C00013', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00055', 'transaction_amount': 2262.85, 'exchange_rate': 1.0086}
[2024-11-02T16:30:47.137+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1701793847136, 'account_id': 'A00055', 'customer_id': 'C00035', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00100', 'transaction_amount': 6481.09, 'exchange_rate': 1.0365}
[2024-11-02T16:30:47.138+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1722357047138, 'account_id': 'A00039', 'customer_id': 'C00050', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00077', 'transaction_amount': 1402.23, 'exchange_rate': 1.3}
[2024-11-02T16:30:47.140+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1717345847139, 'account_id': 'A00077', 'customer_id': 'C00009', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00090', 'transaction_amount': 5172.24, 'exchange_rate': 1.0392}
[2024-11-02T16:30:47.141+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1721752247141, 'account_id': 'A00093', 'customer_id': 'C00052', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00042', 'transaction_amount': 6380.14, 'exchange_rate': 1.2852}
[2024-11-02T16:30:47.143+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1701966647142, 'account_id': 'A00077', 'customer_id': 'C00056', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00075', 'transaction_amount': 4793.0, 'exchange_rate': 1.0729}
[2024-11-02T16:30:47.144+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1701361847144, 'account_id': 'A00021', 'customer_id': 'C00029', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00020', 'transaction_amount': 294.97, 'exchange_rate': 1.3948}
[2024-11-02T16:30:47.146+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1706286647146, 'account_id': 'A00034', 'customer_id': 'C00079', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00071', 'transaction_amount': 8856.98, 'exchange_rate': 1.3417}
[2024-11-02T16:30:47.148+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1708619447147, 'account_id': 'A00087', 'customer_id': 'C00008', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00054', 'transaction_amount': 3397.74, 'exchange_rate': 1.1032}
[2024-11-02T16:30:47.149+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1701102647149, 'account_id': 'A00081', 'customer_id': 'C00060', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00097', 'transaction_amount': 6795.73, 'exchange_rate': 0.908}
[2024-11-02T16:30:47.151+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1707928247150, 'account_id': 'A00046', 'customer_id': 'C00040', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00068', 'transaction_amount': 9684.73, 'exchange_rate': 1.0176}
[2024-11-02T16:30:47.152+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1708878647152, 'account_id': 'A00017', 'customer_id': 'C00017', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00021', 'transaction_amount': 8296.09, 'exchange_rate': 1.4003}
[2024-11-02T16:30:47.153+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1721493047153, 'account_id': 'A00006', 'customer_id': 'C00032', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00072', 'transaction_amount': 75.69, 'exchange_rate': 1.2848}
[2024-11-02T16:30:47.155+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1709483447155, 'account_id': 'A00071', 'customer_id': 'C00055', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00094', 'transaction_amount': 6960.23, 'exchange_rate': 0.7732}
[2024-11-02T16:30:47.157+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1729960247156, 'account_id': 'A00066', 'customer_id': 'C00011', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00007', 'transaction_amount': 6236.86, 'exchange_rate': 0.8772}
