[2024-11-02T16:37:47.039+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:37:44.803656+00:00 [queued]>
[2024-11-02T16:37:47.050+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:37:44.803656+00:00 [queued]>
[2024-11-02T16:37:47.051+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 1
[2024-11-02T16:37:47.070+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProducerOperator): generate_txn_fact_data> on 2024-11-02 16:37:44.803656+00:00
[2024-11-02T16:37:47.075+0000] {standard_task_runner.py:57} INFO - Started process 3036 to run task
[2024-11-02T16:37:47.078+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'manual__2024-11-02T16:37:44.803656+00:00', '--job-id', '1858', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator.py', '--cfg-path', '/tmp/tmppqs8y4ci']
[2024-11-02T16:37:47.083+0000] {standard_task_runner.py:85} INFO - Job 1858: Subtask generate_txn_fact_data
[2024-11-02T16:37:47.149+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data manual__2024-11-02T16:37:44.803656+00:00 [running]> on host d7ae6674561a
[2024-11-02T16:37:47.294+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='minhtranquang' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2024-11-02T16:37:44.803656+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-11-02T16:37:44.803656+00:00'
[2024-11-02T16:37:47.300+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.5', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.5', 9092) IPv4]
[2024-11-02T16:37:47.301+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2024-11-02T16:37:47.303+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.5', 9092)]>: Connection complete.
[2024-11-02T16:37:47.409+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2024-11-02T16:37:47.411+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2024-11-02T16:37:47.426+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1716223067422, 'account_id': 'A00012', 'customer_id': 'C00031', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00047', 'transaction_amount': 8108.09, 'exchange_rate': 0.6979}
[2024-11-02T16:37:47.474+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000009', 'transaction_date': 1706459867473, 'account_id': 'A00051', 'customer_id': 'C00082', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00091', 'transaction_amount': 5532.53, 'exchange_rate': 0.6997}
[2024-11-02T16:37:47.478+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000010', 'transaction_date': 1714927067477, 'account_id': 'A00071', 'customer_id': 'C00025', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00008', 'transaction_amount': 572.44, 'exchange_rate': 0.5781}
[2024-11-02T16:37:47.481+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000011', 'transaction_date': 1709656667480, 'account_id': 'A00026', 'customer_id': 'C00016', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00015', 'transaction_amount': 4533.53, 'exchange_rate': 0.8125}
[2024-11-02T16:37:47.484+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000012', 'transaction_date': 1721579867484, 'account_id': 'A00090', 'customer_id': 'C00049', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00088', 'transaction_amount': 5899.3, 'exchange_rate': 0.5786}
[2024-11-02T16:37:47.486+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000013', 'transaction_date': 1711211867486, 'account_id': 'A00066', 'customer_id': 'C00075', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00038', 'transaction_amount': 7155.34, 'exchange_rate': 0.5845}
[2024-11-02T16:37:47.489+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000014', 'transaction_date': 1706719067488, 'account_id': 'A00058', 'customer_id': 'C00046', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00046', 'transaction_amount': 3080.05, 'exchange_rate': 1.1431}
[2024-11-02T16:37:47.491+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000015', 'transaction_date': 1701362267491, 'account_id': 'A00082', 'customer_id': 'C00092', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00071', 'transaction_amount': 5552.09, 'exchange_rate': 1.4162}
[2024-11-02T16:37:47.493+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000016', 'transaction_date': 1727023067493, 'account_id': 'A00076', 'customer_id': 'C00043', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00010', 'transaction_amount': 9753.79, 'exchange_rate': 0.7908}
[2024-11-02T16:37:47.495+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000017', 'transaction_date': 1730565467495, 'account_id': 'A00065', 'customer_id': 'C00025', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00088', 'transaction_amount': 9130.27, 'exchange_rate': 0.8994}
[2024-11-02T16:37:47.497+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000018', 'transaction_date': 1716482267497, 'account_id': 'A00087', 'customer_id': 'C00024', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00065', 'transaction_amount': 9438.85, 'exchange_rate': 1.4744}
[2024-11-02T16:37:47.499+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000019', 'transaction_date': 1711816667499, 'account_id': 'A00035', 'customer_id': 'C00023', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00048', 'transaction_amount': 7338.76, 'exchange_rate': 1.0796}
[2024-11-02T16:37:47.501+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000020', 'transaction_date': 1725035867501, 'account_id': 'A00053', 'customer_id': 'C00089', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00010', 'transaction_amount': 9291.39, 'exchange_rate': 1.3593}
[2024-11-02T16:37:47.503+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000021', 'transaction_date': 1706459867503, 'account_id': 'A00057', 'customer_id': 'C00012', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00048', 'transaction_amount': 947.78, 'exchange_rate': 1.2955}
[2024-11-02T16:37:47.505+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000022', 'transaction_date': 1705423067504, 'account_id': 'A00031', 'customer_id': 'C00076', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00095', 'transaction_amount': 6032.39, 'exchange_rate': 1.1924}
[2024-11-02T16:37:47.507+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000023', 'transaction_date': 1704040667506, 'account_id': 'A00039', 'customer_id': 'C00011', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00001', 'transaction_amount': 4603.78, 'exchange_rate': 0.8187}
[2024-11-02T16:37:47.508+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000024', 'transaction_date': 1712248667508, 'account_id': 'A00060', 'customer_id': 'C00028', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00008', 'transaction_amount': 9655.31, 'exchange_rate': 1.4071}
[2024-11-02T16:37:47.511+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000025', 'transaction_date': 1713285467510, 'account_id': 'A00086', 'customer_id': 'C00092', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00043', 'transaction_amount': 7960.66, 'exchange_rate': 0.6305}
[2024-11-02T16:37:47.513+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000026', 'transaction_date': 1722011867513, 'account_id': 'A00070', 'customer_id': 'C00009', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00060', 'transaction_amount': 4505.34, 'exchange_rate': 0.7937}
[2024-11-02T16:37:47.515+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000027', 'transaction_date': 1729787867514, 'account_id': 'A00059', 'customer_id': 'C00003', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00088', 'transaction_amount': 919.29, 'exchange_rate': 0.7126}
[2024-11-02T16:37:47.516+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000028', 'transaction_date': 1717605467516, 'account_id': 'A00027', 'customer_id': 'C00004', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00022', 'transaction_amount': 4822.21, 'exchange_rate': 1.1729}
[2024-11-02T16:37:47.519+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000029', 'transaction_date': 1721061467519, 'account_id': 'A00049', 'customer_id': 'C00093', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00052', 'transaction_amount': 1638.15, 'exchange_rate': 1.4335}
[2024-11-02T16:37:47.521+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000030', 'transaction_date': 1716395867520, 'account_id': 'A00072', 'customer_id': 'C00033', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00048', 'transaction_amount': 5902.85, 'exchange_rate': 0.6059}
[2024-11-02T16:37:47.522+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000031', 'transaction_date': 1710779867522, 'account_id': 'A00100', 'customer_id': 'C00073', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00026', 'transaction_amount': 1649.51, 'exchange_rate': 1.4346}
[2024-11-02T16:37:47.524+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000032', 'transaction_date': 1729528667524, 'account_id': 'A00091', 'customer_id': 'C00035', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00051', 'transaction_amount': 6064.76, 'exchange_rate': 1.4588}
[2024-11-02T16:37:47.526+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000033', 'transaction_date': 1725381467526, 'account_id': 'A00056', 'customer_id': 'C00015', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00067', 'transaction_amount': 9935.04, 'exchange_rate': 1.4883}
[2024-11-02T16:37:47.528+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000034', 'transaction_date': 1728405467527, 'account_id': 'A00078', 'customer_id': 'C00050', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00027', 'transaction_amount': 5080.05, 'exchange_rate': 0.985}
[2024-11-02T16:37:47.529+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000035', 'transaction_date': 1706632667529, 'account_id': 'A00029', 'customer_id': 'C00026', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00088', 'transaction_amount': 6535.7, 'exchange_rate': 1.2053}
[2024-11-02T16:37:47.531+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000036', 'transaction_date': 1717951067531, 'account_id': 'A00055', 'customer_id': 'C00024', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00096', 'transaction_amount': 8560.44, 'exchange_rate': 0.6937}
[2024-11-02T16:37:47.533+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000037', 'transaction_date': 1722443867532, 'account_id': 'A00030', 'customer_id': 'C00073', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00060', 'transaction_amount': 4280.17, 'exchange_rate': 1.1158}
[2024-11-02T16:37:47.535+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000038', 'transaction_date': 1705077467534, 'account_id': 'A00091', 'customer_id': 'C00030', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00058', 'transaction_amount': 9884.32, 'exchange_rate': 1.1345}
[2024-11-02T16:37:47.536+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000039', 'transaction_date': 1708792667536, 'account_id': 'A00018', 'customer_id': 'C00007', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00086', 'transaction_amount': 4396.21, 'exchange_rate': 0.6972}
[2024-11-02T16:37:47.538+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000040', 'transaction_date': 1720975067538, 'account_id': 'A00033', 'customer_id': 'C00021', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00023', 'transaction_amount': 3352.07, 'exchange_rate': 0.7288}
[2024-11-02T16:37:47.540+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000041', 'transaction_date': 1715791067539, 'account_id': 'A00012', 'customer_id': 'C00045', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00017', 'transaction_amount': 1116.69, 'exchange_rate': 1.3306}
[2024-11-02T16:37:47.542+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000042', 'transaction_date': 1717173467542, 'account_id': 'A00073', 'customer_id': 'C00094', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00063', 'transaction_amount': 2046.6, 'exchange_rate': 1.4636}
[2024-11-02T16:37:47.544+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000043', 'transaction_date': 1712421467544, 'account_id': 'A00037', 'customer_id': 'C00017', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00099', 'transaction_amount': 5001.25, 'exchange_rate': 1.4207}
[2024-11-02T16:37:47.545+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000044', 'transaction_date': 1718210267545, 'account_id': 'A00090', 'customer_id': 'C00079', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00015', 'transaction_amount': 9304.45, 'exchange_rate': 0.6992}
[2024-11-02T16:37:47.548+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000045', 'transaction_date': 1703608667547, 'account_id': 'A00087', 'customer_id': 'C00035', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00008', 'transaction_amount': 8962.06, 'exchange_rate': 0.5177}
[2024-11-02T16:37:47.549+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000046', 'transaction_date': 1701016667549, 'account_id': 'A00008', 'customer_id': 'C00021', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00009', 'transaction_amount': 680.73, 'exchange_rate': 0.6618}
[2024-11-02T16:37:47.551+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000047', 'transaction_date': 1716741467551, 'account_id': 'A00097', 'customer_id': 'C00090', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00057', 'transaction_amount': 7464.32, 'exchange_rate': 1.0437}
[2024-11-02T16:37:47.553+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000048', 'transaction_date': 1703435867552, 'account_id': 'A00075', 'customer_id': 'C00071', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00038', 'transaction_amount': 5494.54, 'exchange_rate': 0.8209}
[2024-11-02T16:37:47.554+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000049', 'transaction_date': 1724085467553, 'account_id': 'A00023', 'customer_id': 'C00062', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00055', 'transaction_amount': 65.86, 'exchange_rate': 1.4111}
[2024-11-02T16:37:47.555+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000050', 'transaction_date': 1707755867555, 'account_id': 'A00020', 'customer_id': 'C00010', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00004', 'transaction_amount': 6953.47, 'exchange_rate': 0.9448}
[2024-11-02T16:37:47.557+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000051', 'transaction_date': 1704127067557, 'account_id': 'A00077', 'customer_id': 'C00070', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00048', 'transaction_amount': 86.63, 'exchange_rate': 0.5952}
[2024-11-02T16:37:47.559+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000052', 'transaction_date': 1716050267559, 'account_id': 'A00011', 'customer_id': 'C00051', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00039', 'transaction_amount': 4480.86, 'exchange_rate': 1.3787}
[2024-11-02T16:37:47.561+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000053', 'transaction_date': 1699461467560, 'account_id': 'A00077', 'customer_id': 'C00074', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00076', 'transaction_amount': 6166.88, 'exchange_rate': 1.2404}
[2024-11-02T16:37:47.562+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000054', 'transaction_date': 1713026267562, 'account_id': 'A00007', 'customer_id': 'C00061', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00064', 'transaction_amount': 7698.47, 'exchange_rate': 0.7301}
[2024-11-02T16:37:47.565+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000055', 'transaction_date': 1699720667564, 'account_id': 'A00072', 'customer_id': 'C00030', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00082', 'transaction_amount': 7300.57, 'exchange_rate': 0.8396}
[2024-11-02T16:37:47.566+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000056', 'transaction_date': 1724776667566, 'account_id': 'A00026', 'customer_id': 'C00017', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00067', 'transaction_amount': 1731.54, 'exchange_rate': 1.4677}
[2024-11-02T16:37:47.568+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000057', 'transaction_date': 1708015067568, 'account_id': 'A00054', 'customer_id': 'C00012', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00050', 'transaction_amount': 121.86, 'exchange_rate': 0.5193}
[2024-11-02T16:37:47.570+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000058', 'transaction_date': 1713371867569, 'account_id': 'A00077', 'customer_id': 'C00006', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00039', 'transaction_amount': 266.8, 'exchange_rate': 1.15}
[2024-11-02T16:37:47.572+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000059', 'transaction_date': 1725295067571, 'account_id': 'A00069', 'customer_id': 'C00084', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00003', 'transaction_amount': 5635.71, 'exchange_rate': 1.29}
[2024-11-02T16:37:47.574+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000060', 'transaction_date': 1728664667573, 'account_id': 'A00002', 'customer_id': 'C00052', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00100', 'transaction_amount': 5212.06, 'exchange_rate': 1.1904}
[2024-11-02T16:37:47.575+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000061', 'transaction_date': 1723826267575, 'account_id': 'A00060', 'customer_id': 'C00071', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00033', 'transaction_amount': 4487.44, 'exchange_rate': 0.9119}
[2024-11-02T16:37:47.577+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000062', 'transaction_date': 1706027867577, 'account_id': 'A00059', 'customer_id': 'C00076', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00082', 'transaction_amount': 812.85, 'exchange_rate': 1.0909}
[2024-11-02T16:37:47.579+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000063', 'transaction_date': 1699375067579, 'account_id': 'A00085', 'customer_id': 'C00064', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00054', 'transaction_amount': 3046.97, 'exchange_rate': 1.0495}
[2024-11-02T16:37:47.581+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000064', 'transaction_date': 1710261467581, 'account_id': 'A00084', 'customer_id': 'C00003', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00071', 'transaction_amount': 6324.52, 'exchange_rate': 1.1477}
[2024-11-02T16:37:47.583+0000] {kafka_operator.py:60} INFO - Sent transaction: {'transaction_id': 'T000065', 'transaction_date': 1721407067583, 'account_id': 'A00010', 'customer_id': 'C00016', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00082', 'transaction_amount': 6123.21, 'exchange_rate': 1.028}
